PATH	DURATION	TRANSCRIPT
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_016.wav	5.593750	đúng như lời người bạn em nói em bị thu hút ngay bởi giọng đọc rất truyền cảm cách dẫn dắt chương trình rất hay của anh chị
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_017.wav	4.187500	song anh lại trở nên phân vân liệu câu trả lời về quà tặng có thật sự đơn giản như thế không
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_018.wav	4.250000	sao mày không ước cho lùi cái hạn cấm xe tự chế để còn kiếm cơm nuôi tụi nhỏ
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_019.wav	3.812500	do đó đã đến lúc cần cải tổ bộ máy từ trung ương tới địa phương
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_020.wav	3.625000	khi đã quen với mỗi chủng người chơi sẽ có nhiều thứ để khám phá
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_021.wav	6.250000	trên sống lưng lược có khắc một hàng chữ nhỏ mà anh đã gò lưng tẩn mẩn khắc từng nét yêu nhớ tặng thu con của ba
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_022.wav	3.500000	ngân há hốc miệng kinh ngạc tay chân thừa thãi muốn độn thổ chui cho lẹ
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_023.wav	3.093750	quờ quạng sàm sỡ các thiếu niên đang tắm rồi rú lên đầy phấn khích
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_024.wav	5.312500	du lịch thì đã đành nhưng du lịch không thể không tựa trên nền cảnh quan thiên nhiên và văn hoá truyền thống
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_025.wav	3.437500	cô chú hiếm muộn đường con cái nên quyết định ở vậy với nhau suốt đời
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_026.wav	7.156250	mọi thành phần trong ngũ hành đều được dùng ở đây để khơi dậy khu vực danh vọng và khả năng tương lai theo đồ hình bát quái tượng trưng
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_027.wav	4.156250	một số chủng gây ra các hạt cơm mụn cóc ở cơ quan sinh dục và có thể chữa trị khỏi
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_028.wav	3.906250	thậm chí anh ta đã có thể làm điều này từ năm ngoái nếu không bị chấn thương dai dẳng
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_029.wav	3.281250	đây là điểm nóng dai dẳng về khiếu kiện đất đai ở tỉnh bến tre
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_030.wav	3.937500	trong giai đoạn phát triển mới của đất nước tự do kinh doanh tự do đầu tư là quyền của bạn
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_031.wav	4.437500	phải thừa nhận là thành phố của các bạn có rất nhiều quán hủ tiếu ngon ở ven đường
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_032.wav	4.250000	không chỉ mến khách họ còn rất hiền lành và nhân hậu như bản tính của ông cha ngày xưa
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_033.wav	5.218750	hỏi chuyện xã cấm nuôi chó cụ cười nhiều đoàn khách trung ương về đây thấy lạ nên cũng hỏi chuyện này
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_034.wav	3.625000	hiện nay nhờ công khai đề thi đáp án chúng tôi cũng đã nhận được các phản hồi
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_035.wav	5.218750	tôi thích nhất là ngửi mùi tết của ngày xưa mùi của nhang của hoa của bánh mứt của những tấm áo mới
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_036.wav	5.937500	được biết các quân nhân trong chiến tranh thường được huấn luyện làm theo những chỉ dẫn nhất định nếu không may bị bắt làm tù binh
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_037.wav	5.000000	trong khi đó tại trung quốc sương mù dày đặc tại nhiều thành phố như bắc kinh hàng châu tế nam
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_038.wav	3.625000	và hôm nay hàng triệu người việt sẽ hành lễ để tưởng nhớ đến tổ tiên
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_039.wav	3.093750	tôi có cảm tình với cô ấy nhưng tôi không muốn xen vào giữa họ
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_040.wav	4.656250	mục đích của cuộc thăm dò nhằm chọn ra sản phẩm được độc giả tạp chí sử dụng nhiều nhất trong năm qua
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_041.wav	6.687500	theo tiến sĩ chung thì đây là một khu mộ táng của người cổ hạ long nhưng táng theo hình thức nào thì còn phải tiếp tục nghiên cứu
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_042.wav	4.250000	tôi dự tính sẽ im lặng và làm ngơ trước mọi việc chỉ cố gắng hoàn thành công việc của mình
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_043.wav	5.500000	phần đầu của cuộc thi các bộ trưởng giả định phải đưa ra chiến lược hoạch định của bộ mình trong thời gian tới
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_044.wav	4.906250	nếu vì công việc chúng ta về nhà quá trễ và ăn tối quá muộn thì nên chọn những thức ăn dễ tiêu
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_045.wav	3.937500	bao nhiêu tiền ky cóp hà tiện không dám ăn tiêu ông đều dồn sức vào nơi đây
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_046.wav	3.281250	ngay cả chi phí cho những vật dụng văn phòng cũng sẽ bị giảm xuống
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_047.wav	4.312500	nhiều phụ nữ băn khoăn liệu thuốc kháng sinh có giảm hiệu quả của viên tránh thai hay không
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_048.wav	4.218750	cầu phụ cũng được đỡ bởi ba tiên ông với ba thế trụ khác nhau
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_049.wav	3.656250	vừa rồi có dịp sang trung quốc tôi hỏi trung quốc có bị độc quyền về thuốc không
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_050.wav	4.468750	chú là người tốt nhất xóm nên mẹ em rất tin và chị em em cũng quí chú như người nhà
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_051.wav	4.656250	khi kéo dây điện qua xã đức thuận thì bất ngờ vướng phải đường điện cao thế nên gây ra chập điện
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_052.wav	4.562500	nhưng đó là những trận đánh không thành mà lần nào đi đạn bắn cũng rát cả mặt
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_053.wav	3.750000	nghĩa là bước chân đẩy xe về sẽ nặng hơn lòng người phụ nữ sẽ nặng hơn
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_054.wav	4.375000	người khác bảo ta dịu dàng phải chăng vì ta hay mỉm cười theo cái cách như vậy
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_055.wav	7.437500	có gì lạ đâu vì nó vốn được kết tinh từ những giọt mồ hôi nước mắt và từ những tháng ngày một nắng hai sương của người kẻ láng
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_056.wav	3.312500	bạn nghĩ phải dành nhiều thời gian để tìm cách làm sao có được bạn trai
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_057.wav	4.156250	với những người trẻ tuổi tràn đầy nhiệt huyết đây là lý do chính để họ quyết định trụ lại
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_058.wav	4.531250	rồi bà về thong dong khoan khoái có lẽ đấy là thời khắc bà tư sung sướng nhất trong ngày
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_059.wav	4.781250	lực lượng cứu hộ phòng cháy chữa cháy và cảnh sát địa phương đang khẩn trương khắc phục hậu quả vụ nổ
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_060.wav	6.000000	mẹ không thể quên được niềm vui khi con đưa cho mẹ mảnh giấy có những dòng tâm sự của con mẹ ơi con cảm ơn mẹ nhiều lắm
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_061.wav	5.781250	tôi không biết phải giải thích làm sao nhưng ba mẹ tôi rất khó luôn sửa từng hành động câu nói của tôi mỗi khi ở nhà
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_062.wav	3.031250	có lẽ đây cũng là bài thuốc hiệu nghiệm con người học từ loài khỉ
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_063.wav	6.468750	vẻ đẹp thiên nhiên hoang sơ của côn đảo là yếu tố khiến hãng tàu chọn côn đảo làm điểm đến trong hành trình khám phá việt nam
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_064.wav	4.781250	một buổi chiều vàng óng ánh tôi lại đi ngang qua thôn giang tân chứng kiến cảnh đám cưới diễn ra tưng bừng
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_065.wav	5.187500	chị đòi cả nhà cho chị vào miền nam đi làm công nhân để kiếm tiền nuôi mấy đứa em tôi ăn học nên người
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_066.wav	3.375000	làm sao để các bạn nhỏ không bị việc học định khuôn ấy bào mòn
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_067.wav	5.125000	dù khác biệt trên nhiều vấn đề chính đảng dân chủ đối lập hiện cũng không phản đối việc sửa đổi hiến pháp
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_068.wav	3.750000	tuy nhiên không phải tất cả đều là tin xấu đối với ứng cử viên cộng hoà
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_069.wav	4.531250	thế là tranh thủ mỗi dịp nghỉ lễ tôi tìm đến các nhà sách lớn để học hỏi thêm
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_070.wav	3.812500	năm xưa anh đã không có tình ý thì nay còn hỏi han tới làm gì nữa
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_071.wav	8.562500	dối ba mẹ là học thêm môn lý khoá đặc biệt để sau này thi hai khối rồi đốt số tiền này vào cơn nghiện mu của mình
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_072.wav	6.687500	anh sử dụng sách để nghiên cứu học tập thỉnh thoảng viết bài cho các tạp chí chuyên ngành được khoản nhuận bút nào lại đi tìm mua sách
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_073.wav	3.875000	ông trịnh văn cơ phó giám đốc công ty cổ phần văn hoá truyền thông nhã nam
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_074.wav	5.125000	cũng như có những sự việc thoạt nhìn chẳng có sự liên quan gì đến nhau nhưng thực ra có những mối liên hệ
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_075.wav	3.437500	điều này làm phí phạm thêm nguồn nhân lực vốn ít ỏi của bệnh viện
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_076.wav	6.062500	phát triển thị trường đất đai cần được thừa nhận là điểm đột phá chiến lược chứ không đơn giản là đột phá tình thế của sự phát triển
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_077.wav	3.937500	kể từ khi xuất hiện trong nhà đứa con gái cưng là tớ bị san sẻ tình thương
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_078.wav	3.125000	nhưng hậu quả ảnh hưởng đến sức khoẻ người tiêu dùng là rất nghiêm trọng
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_079.wav	4.625000	ngồi một mình trong phòng nghe ca khúc lòng mẹ của y vân mà thương nhớ mẹ buốt ruột
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_080.wav	3.375000	và chế lan viên khẳng định nguyễn du viết kiều đất nước hoá thành văn
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_081.wav	5.750000	chương trình cũng gửi đến quý vị thính giả những ý kiến sôi nổi xoay quanh diễn đàn quan hệ tình dục tuổi sinh viên sớm không
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_082.wav	5.000000	khối lượng thông tin nam tiếp xúc hàng ngày là rất lớn giúp cậu có thêm nhiều kỹ năng sự hiểu biết
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_083.wav	4.906250	xe chạy ra khỏi thành phố phiên mới nhắn tin với theo em bỏ quên mất anh ở trong này
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_084.wav	5.687500	một số tôn giáo như đạo hồi đạo do thái có phong tục cắt bao qui đầu cho bé trai ngay sau sinh
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_085.wav	3.531250	với khả năng bơi lội rất tệ của mình tôi thấy những cơn sóng biển thật đáng sợ
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_086.wav	6.593750	hay nói cách khác họ đã tìm ra một cách đối thoại với không gian nơi họ hằng sống mỗi ngày bằng ngôn ngữ nghệ thuật đương đại
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_087.wav	4.562500	nếu bạn chọn một con đường bằng phẳng trong nghề nghiệp của mình bạn sẽ không bao giờ thành công thực sự
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_088.wav	8.031250	trong đó trường chọn hai cơ sở đặc biệt đội ngũ ban giảng huấn đặc biệt tinh lọc chuyên nghiệp năng khiếu để mở lớp cho học sinh nội trú
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_089.wav	4.375000	một công việc được coi là danh giá với thu nhập cao so với mặt bằng ở xã hội trung quốc
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_090.wav	6.687500	bởi vì có nhiều khu vực lý thú nơi khoa học nhắm tới và tiền chảy vào như công nghệ truyền thông và điện thoại di động
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_091.wav	5.125000	vì thiếu ánh sáng nên trong hang chủ yếu chỉ có động vật sinh sống số lượng thực vật không đáng kể
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_092.wav	4.281250	một biệt thự cổ trên đường trần quang diệu đà lạt ảnh nguyễn hàng tình
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_093.wav	5.781250	ngôi nhà ni vay mượn tiền mà làm tiền bạc không còn để xã đập lấy tiền đâu bồi thường cho xã
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_094.wav	5.781250	nếu bạn mang theo con nhỏ khi đi bơi thì nên rửa tay sau khi thay tã và tắm chúng trước khi vào hồ bơi
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_095.wav	6.625000	vị thế của tổng bí thư hồ cẩm đào trong các cuộc gặp gỡ song phương với những vị tổng thống các nước như mỹ nga
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_096.wav	5.687500	sống giữa thành phố lớn không quen nhiều khi tôi đơn độc muốn tìm sự chia sẻ từ một người bạn
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_097.wav	4.062500	nhưng thực tế đã cho thấy là kết quả thăm dò không phải lúc nào cũng đúng
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_098.wav	7.062500	vinh lì đã chứng kiến một thằng ong của bính chó là hải bắn vì xuống đường chém người giữ thể diện cho bính chó mà phải đi tù
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_099.wav	4.937500	nỗi buồn và sự tổn thương về cuộc chia tay với người bạn gái mới đây lúc nào cũng đè nặng lên anh
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_100.wav	7.437500	quan niệm làm nhẹ phần hồn ở quê tôi xứ chùa đầy ước lệ này chẳng nơi nào có được khi tâm từ đã đi vào đời sống
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_101.wav	3.781250	điều đó cho thấy nhà nước đầu tư nhiều nhưng hiệu quả thì quá khiêm tốn
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_102.wav	6.437500	ông cảnh báo nền kinh tế sẽ rơi vào cuộc suy thoái dài và đau đớn nếu gói cứu trợ không được thông qua
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_103.wav	7.218750	bài dự thi phải được viết bằng tiếng việt chưa từng được đăng tải ở bất cứ đâu và có thể gửi kèm hình minh hoạ cho bài viết
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_104.wav	6.531250	gia đình bên chồng cũng không khá giả gì nên chẳng bao lâu vợ chồng bà quyết định về cần thơ lập nghiệp với đôi bàn tay trắng
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_105.wav	6.250000	có tiền dựng sửa lại nhà ông tính đến chuyện vận động bà con dựng lớp thỉnh thầy về dạy chữ cho con em
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_106.wav	6.687500	ngành thuế chưa tổ chức triển khai các qui định nên nhiều cơ sở không hiểu chưa thực hiện kê khai và nộp thuế đúng pháp luật
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_107.wav	6.062500	nếu xem xét nó như một hoạt động kinh tế thuần tuý nó chỉ là sự cân nhắc giữa rủi ro và lợi nhuận
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_108.wav	6.750000	vào các phòng của khoa ngoại tổng hợp giường bệnh đã san sát còn kê thêm giường xếp một số giường kê dọc hành lang
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_109.wav	5.500000	tính từ đầu năm đến nay bộ tài chính đã có bốn văn bản đính chính các văn bản do mình ban hành
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_110.wav	5.031250	thay vì trả lời từng bạn đọc tôi xin gửi tới báo nội dung trả lời của tôi
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_111.wav	5.062500	quay lại một vấn đề rất nóng trong công tác điều hành của chính phủ năm qua là kiểm soát lạm phát
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_112.wav	4.843750	đồng thời cũng áp dụng chính sách phát thẻ học nghề đối với những khu vực mới nhập về hà nội
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_113.wav	5.125000	vì mẹ sẽ xuất hiện ở cửa nhà để xông đất với bộ quần áo dài và son phấn bự mặt
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_114.wav	4.750000	trong khi những người buôn bán nhỏ tranh nhau kể chị nguyễn hữu thuận ngồi bó gối
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_115.wav	6.000000	tôi cảm nhận rất rõ triển vọng và mục tiêu tôi thấy hi vọng tràn trề rằng tôi có thể học được cách giúp con tôi
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_116.wav	3.812500	bạn hãy làm việc cùng với thành viên đó để thống nhất về những vấn đề này
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_117.wav	6.375000	ông nhắc đi nhắc lại rằng ông đã được bầu lên bằng lá phiếu dân cử ông sẽ chỉ ra đi một cách hợp hiến như thế
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_118.wav	3.625000	vâng nhưng nếu tôi lao động thì làm sao mà khoẻ mạnh thế này được
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_119.wav	3.906250	ban công trổ ra phụ thuộc vào con hẻm và độ cao của ban công
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_120.wav	4.562500	tôi cho rằng sự việc có đủ dấu hiệu hình sự công an phải khởi tố ngay vụ án
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_121.wav	5.093750	chỉ chờ có thế ngay lập tức cái thang máy vun vút phóng thẳng lên cao nhanh như hoả tiễn
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_122.wav	6.531250	chỉ biết rằng với nhiệm vụ được quận giao cứ hễ có xây dựng không phép trên lô đất này là phường phải tổ chức phá dỡ
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_123.wav	5.968750	hình thành các cụm nhóm sản phẩm công nghiệp dịch vụ kết nối các đô thị trung tâm dọc tuyến hành lang kinh tế
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_124.wav	6.812500	kính mong các cơ quan hữu trách xem xét lại sự việc vì hầu như mọi người đều không chấp nhận kết luận của cơ quan điều tra
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_125.wav	5.625000	ông nói đã về hưu cách đây sáu năm từ đó ông thích trồng cây kiểng và hay dùng tay tiếp xúc với đất
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_126.wav	3.968750	với các trường hợp này chúng tôi đã chỉ đạo ngưng lại ngay ông lộc nói
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_127.wav	5.062500	đến giờ ăn không thấy duy đâu con đi tìm thấy bạn đứng khóc sau gốc bàng giữa sân trường
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_128.wav	4.000000	nghe nói bệnh của tôi không chữa khỏi và dễ dẫn đến mờ mắt dần
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_129.wav	4.343750	tuy nhiên không được phép nóng vội và càng không được phép cảm tính trong hành xử
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_130.wav	6.312500	bạn hãy yêu người yêu mình bằng tình cảm thật sự đến từ trái tim bằng sự hi sinh bằng sự cho đi bất vụ lợi
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_131.wav	4.437500	hoa và sự ngọt ngào hãy thử cắm hoa trong một chiếc bình đựng sữa hoặc đường xem
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_132.wav	7.375000	cô còn biến mình thành trò đùa khi giải thích cuộc thi chỉ cấm những phụ nữ đã kết hôn chứ đâu có cấm các bà mẹ đơn thân
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_133.wav	4.375000	những nhạc sĩ mùa hạ hát ca không ngơi nghỉ khiến không khí rộn ràng
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_134.wav	4.062500	khách hàng mua vé phải có chứng minh nhân dân để tránh tình trạng phe vé
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_135.wav	5.062500	đối với trẻ em việc cha mẹ ly hôn mang đến nhiều thay đổi và cảm giác mất mát thực sự
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_136.wav	5.906250	nhưng nội thất phòng ngủ hiện đại không tách riêng từng đồ vật mà có thể bố trí gắn kết thành một khối thống nhất
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_137.wav	6.218750	một khi trường đã thành hình và đi vào hoạt động chúng tôi sẽ chuyển giao cho địa phương và tiếp tục đi đến những vùng quê khác
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_138.wav	5.562500	không thể nói vì lý do tiết kiệm mà sử dụng loại vật liệu không mang tính thẩm mỹ một cách tràn lan như vậy
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_139.wav	5.156250	tết là dịp trẻ có thể ăn dài dài vừa ăn vừa chơi bất kỳ lúc nào trẻ muốn
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_140.wav	6.000000	làm việc xa nhà trong môi trường quốc tế cũng mang đến nhiều cơ hội học hỏi và hội nhập cho những bạn trẻ việt
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_141.wav	3.750000	cha chở tôi đi học trên chiếc xe đạp cọc cạch qua con đường lầy lội
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_142.wav	6.968750	hay là từ cái hôm cả lớp đi cắm trại trên đồi thông bọn con trai trong lớp lấy quả thông cài vào tóc mi rồi giả làm sâu
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_143.wav	5.375000	sau bão dù nhà cửa bị hư hỏng nặng nhưng tất cả thầy cô giáo đều có mặt tổng vệ sinh hết mấy ngày
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_144.wav	5.937500	quan trọng hơn em được toà sơ thẩm nơi đã kết án oan xin lỗi công khai trên báo chí và tại địa phương
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_145.wav	5.750000	trước đây không biết con mình sống ra sao nay biết rõ từng bữa cơm chúng ăn gì chúng học hành ra sao
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_146.wav	7.625000	kiên nhẫn nhiều lần cuối cùng thì những đoạn phim những bức hình quả tang người của quán đó mang rác ra xả trước đường đã được đưa ra
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_147.wav	4.156250	đã gần tới đảo hải nam và vì chạy ngược sóng nên mãi không tới
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_148.wav	6.968750	điều này là rất khác so với phần lớn những chủ trương trước đây khi ban hành ra chỉ kết thúc bằng một cái hội nghị toàn quốc là xong
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_149.wav	4.500000	tôi muốn bằng cách này hay cách khác công chúng biết nhiều hơn đến loại hình nhạc cụ này
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_150.wav	7.187500	để có được vụ thanh long trái vụ bội thu người chuyên canh dùng kỹ thuật chong đèn thắp sáng vào ban đêm để kích thích cây ra hoa
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_151.wav	4.218750	chúng tôi tiếp tục ngược lên bến xe cóc hoa nam thuộc xã xuân hoà nam đàn
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_152.wav	3.531250	thời gian người dân lấy số thứ tự ngồi chờ gọi tên cũng lâu hơn
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_153.wav	5.750000	cả xóm đều biết ông ta chuyên nghề ăn trộm từ hơn hai mươi năm qua có tới chín bà vợ ở chung một nhà
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_154.wav	5.062500	nói chung không ai chấp nhận thái độ và cách hành xử thiếu văn hoá của các cầu thủ tham gia vụ việc này
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_155.wav	7.375000	và đã có những tranh cãi căng thẳng khi mà vị trí đắc địa nhất của cảng được chọn để xây một nhà máy thép khổng lồ
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_156.wav	4.281250	những lần trước chúng tôi để các thành viên tham gia tự đưa ra chủ đề tranh luận
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_157.wav	3.562500	theo tôi nguyên nhân của sự thác loạn trong thanh niên hôm nay nằm ở
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_158.wav	5.250000	tồn tại song song và có phần chiếm ưu thế thị trường thời trang vẫn là các quần áo thời trang trung quốc
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_159.wav	4.406250	từ sáng sớm đã ra đồng nào cấy nào gặt nào chống úng chống hạn
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_160.wav	6.125000	riêng quân nhân công an nhân dân được cử đi dự thi thì đóng quân tại khu vực nào hưởng ưu tiên theo khu vực đó
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_161.wav	3.343750	bạn có những thắc mắc về sức khoẻ của mình mà không biết hỏi ai
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_162.wav	4.187500	hãy cùng chúng tôi chia sẻ với bạn hạnh nguyên để tìm ra lời giải đáp
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_163.wav	7.437500	nhưng có sống với cô mới thấy sự khéo léo và lịch duyệt mới là điều khiến người ta phải trầm trồ thán phục
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_164.wav	4.687500	không có cảnh báo sóng thần cũng như thông tin gì về thương vong hay thiệt hại
/data/vivos/train/waves//VIVOSSPK34/VIVOSSPK34_165.wav	3.906250	vâng vừa có một kỳ tích việt nam được ghi trong lòng bè bạn như thế
